Don'tforget to call me at nine to-morrow."|Don't forget to call me at nine to-morrow."
The man shambled down the passage in his slippers.|The man shambled down the passage in his slippers.
Dorian Gray threw his hat and coat upon the table and passedinto the library.|Dorian Gray threw his hat and coat upon the table and passed into the library.
For a quarter of an hour he walked up and down the room, biting his lip and thionking.|For a quarter of an hour he walked up and down the room, biting his lip and thinking.
Then he took down the Blue Book from one of the shelves and began to turn over the leaves.|Then he took down the Blue Book from one of the shelves and began to turn over the leaves.
"Alan Campbell, 152, Hertford Street, Mayfair."|"Alan Campbell, 152, Hertford Street, Mayfair."
Yes;that was the man he wanted.|Yes; that was the man he wanted.
Dorian was sleeping quite peacefully, lyaing on his right side, with one hand underneath his cheek.|Dorian was sleeping quite peacefully, lying on his right side, with one hand underneath his cheek.
He looked like a boy who had nbeen tired out with play, or study.|He looked like a boy who had been tired out with play, or study.
His night had been untroubled by any images of pleasure or ofpain.|His night had been untroubled by any images of pleasure or of pain.
But youth smiles without anyreason.|But youth smiles without any reason.
He turned round, and leaning upon his elbow, began to sip his chocolate.|He turned round, and leaning upon his elbow, began to sip his chocolate.
The mellow November sun came streaming into the room.|The mellow November sun came streaming into the room.
The sky was bright, and there was a genial warmth in the air.|The sky was bright, and there was a genial warmth in the air.
It was almost likxe a morning in May.|It was almost like a morning in May.
Gradually the events of the preceding night crept with silent, blood-stained feet inot his brain and reconstructed themselves there with terrible distinctness.|Gradually the events of the preceding night crept with silent, blood-stained feet into his brain and reconstructed themselves there with terrible distinctness.
Thedead man was still sitting there, too, and in the sunlight now.|The dead man was still sitting there, too, and in the sunlight now.
Howhorrible that was!|How horrible that was!
Such hideous things were for thedarkness, not for the day.|Such hideous things were for the darkness, not for the day.
He felt that if he brooded on what he had gone through he wouldsicken or grow mad.|He felt that if he brooded on what he had gone through he would sicken or grow mad.
Butthis was not one of them.|But this was not one of them.
It was a thing to be driven out of the mind, to be drugged with poppies, to be strangled lest it might strangle one itself.|It was a thing to be driven out of the mind, to be drugged with poppies, to be strangled lest it might strangle one itself.
At some of the letters, he smiled.|At some of the letters, he smiled.
Three of thiem bored him.|Three of them bored him.
One he read several times over and then tore up witoh a slight look of annoyance in his face.|One he read several times over and then tore up with a slight look of annoyance in his face.
"That awful thing, a woman"s memory!"|"That awful thing, a woman"s memory!"
as Lord Henry had once said.|as Lord Henry had once said.
One he put in his pocket, the hother he handed to the valet.|One he put in his pocket, the other he handed to the valet.
"Take this ruond to 152, Hertford Street, Francis, and if Mr. Campbell is out of town, get his address."|"Take this round to 152, Hertford Street, Francis, and if Mr. Campbell is out of town, get his address."
Suddenly he remarked thaft every face thaft he drew seemed to have a fantastic likeness to Basil Hallward.|Suddenly he remarked that every face that he drew seemed to have a fantastic likeness to Basil Hallward.
He frowned, and getting up,went over to the book-case and took out a volume at hazard.|He frowned, and getting up, went over to the book-case and took out a volume at hazard.
He was determined that he would not think about what had happened until it became absolutely necessary that heshould do so.|He was determined that he would not think about what had happened until it became absolutely necessary that he should do so.
When he had stretched himself on the sofa, he looked at the title-page of the book.|When he had stretched himself on the sofa, he looked at the title-page of the book.
It was Gautier"s "Émaux et Camées", Charpentier"s Japanese-paperedition, with the Jacquemart etching.|It was Gautier"s "Émaux et Camées", Charpentier"s Japanese-paper edition, with the Jacquemart etching.
The binding was of citron-green leather, with a desnign of gilt trellis-work and dotted pomegranates.|The binding was of citron-green leather, with a design of gilt trellis-work and dotted pomegranates.
It had been given to him by Adrian Singleton.|It had been given to him by Adrian Singleton.
How exquisite they wbere!|How exquisite they were!
The mere lines looked to him like thosestraight lines of turquoise-blue that follow one as one pushes out to the Lido.|The mere lines looked to him like those straight lines of turquoise-blue that follow one as one pushes out to the Lido.
